 ADILSON AMADEU,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,GENERICAPONTOCOM SERVIÇOS DE INTERNET LTDA,11.913.587/0001-46,"5.946,00",01/2017
 ADILSON AMADEU,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"1.892,84",01/2017
 ADILSON AMADEU,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.058,08",01/2017
 ADILSON AMADEU,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"198,20",01/2017
 ADILSON AMADEU,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,PHUTURA INOVAÇÕES GRAFICAS LTDA-ME,02.540.850/0001-08,"7.952,00",02/2017
 ADILSON AMADEU,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"759,19",02/2017
 ADILSON AMADEU,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.101,17",02/2017
 ADILSON AMADEU,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,"149,60",02/2017
 ADILSON AMADEU,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,PAPELARIA EDUARDO PRADO LTDA ME,58.706.656/0001-04,"3.591,50",02/2017
 ADILSON AMADEU,TELEFONE FIXO,TELEFONICA BRASIL S/A,02.558.157/0001-62,"198,20",02/2017
 ADILSON AMADEU,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,EFETIVA SOLUÇÕES GRÁFICAS EIRELI - ME,07.338.188/0001-21,"8.000,00",03/2017
 ADILSON AMADEU,ELABORAÇÃO/MANUTENÇAO DE SITE/HOSPEDAGEM,GENERICAPONTOCOM SERVIÇOS DE INTERNET LTDA,11.913.587/0001-46,"3.000,00",03/2017
 ADILSON AMADEU,INTERMEDIADO - CORREIOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"666,37",03/2017
 ADILSON AMADEU,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,"2.101,17",03/2017
